Id,Text,IsFlagged,IsReviewed,CreatedBy,Topics,CorrectAnswer,CorrectAnswerExplanation,IncorrectAnswers
a3a8128d-ccfa-4622-88c5-4dfe0cd9fd8c,"Physical examination of a 60 year old woman presenting with a lump on the neck reveals a 2cm mass on the right lobe of her thyroid. It is mobile when she swallows. There are 3 smaller masses on the right lobe. They are mobile, soft, and there is no associated lymphadenopathy.

What is the next most appropriate investigation?",FALSE,TRUE,Tom Garry***,General Medicine(Year 3),"TSH/T4 (Thyroid function tests)
","If the lump produces thyroid hormones it is unlikely to be cancer, and therefore may not need a biopsy.",Core biopsy;;Ultrasound;;Radioactive Iodine Uptake Scan ;;Fine needle aspiration
e177d43d-7560-480b-9433-98407d80ee3b,"Lucy is a 61-year-old female who presents to her GP with worsening shortness of breath. She began experiencing dyspnoea several months ago, initially limiting her from normal exercise. Now, Lucy is finding that she is becoming short of breath walking on flat ground for only a few hundred metres. Lucy s past medical history is notable for a long history of atrial fibrillation which has been rhythm controlled with amiodarone, as well as rheumatoid arthritis which has been managed with methotrexate. Lucy denies ever having asthma, and has never smoked or worked in an environment with airborne pollutants.

On examination, you note a reduced oxygen saturation of 94% on room air. Lucy has fine crepitations over the middle and lower zones of both lungs, but no wheeze.

If you were to conduct spirometry on Lucy, what would you expect the results to show?",FALSE,TRUE,Tom Garry***,General Medicine(Year 3),"Normal FEV1.0/FVC ratio, reduced FVC","The key to this question is understanding the underlying pathology that is affecting Lucy here. Given a history of worsening exertional dyspnoea, but no history obstructive lung disease (smoking and asthma), restrictive lung disease should be considered. In this case, a history of amiodarone and methotrexate use suggests that Lucy is affected by drug-induced interstitial lung disease (these two drugs are known causes of pulmonary fibrosis).

The spirometry findings of restrictive lung disease are normal (but sometimes raised) FEV1.0/FVC, and a reduced FVC. Obstructive lung diseases cause a reduced FEV1.0/FVC, and either a normal or increased FVC.

<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/yNDKD_xI684?ecver=1"" frameborder=""0"" allowfullscreen></iframe>","Reduced FEV1.0/FVC ratio, normal FVC;;Reduced FEV1.0/FVC ratio, increased FVC;;Normal FEV1.0/FVC ratio, normal FVC;;Increased FEV1.0/FVC ratio, increased FVC"
8a91b8e5-4c91-4304-b38b-3ca19a3d036f,Which one of the following maternal infections has NOT been associated with microcephaly in the fetus?,FALSE,TRUE,Tom Garry***,Children's Health(Year 3),Hepatitis B,"If Zika infection occurs during pregnancy it can cause severe microcephaly and other problems such as eye defects, hearing loss, and impaired growth. CMV is one of the TORCH infections. The risk of serious adverse neurological outcome increases if primary infection occurs in the first half of pregnancy. When maternal infection occurs before 8 weeks of pregnancy, 80 90% of infants will have symptoms. Because of high immunization rates, congenital rubella syndrome is now very rare. If maternal chickenpox develops before 20 weeks' gestation there is a 2 3% risk of the fetus developing congenital varicella syndrome. This consists of skin scarring, eye abnormalities (cataracts, chorioretinitis, microphthalmia), hypoplasia of limbs, cortical atrophy, microcephaly, intellectual impairment, neurogenic bladder, oesophageal dilatation and early death. The correct answer is Hepatitis B because infants may become chronic carriers of HBsAg and are at risk of developing carcinoma of the liver. Symptoms of liver disease in the neonatal period are rare in affected babies and microcephaly is unlikely.

Reference: Sinha S, Miall L, Jardine L. Essential neonatal medicine. John Wiley & Sons; 2017 Jun 23.",CMV infection;;Rubella;;Zika virus;;Varicella
f4d19a02-19b3-467f-b0bc-6902d4282ccd,"A 59-year-old woman with a history of breast cancer (treated initially with wide local excision) is being treated with doxorubicin and cyclophosphamide every 3 weeks. Her first treatment began 8 days ago, and she now presents to ED with a temperature of 38.2°C. Her vitals are currently stable, with a heart rate of 76bpm and a blood pressure of 118/78. She has no physical signs or symptoms other than mouth sores. An FBE is promptly arranged, which shows a white blood cell count of 0.5 (RR 4-11) with a neutrophil count of 0.2 (RR 1.5-8).

What is the most important treatment for this patient?",FALSE,TRUE,Tom Garry***,General Medicine(Year 3);;Emergency Medicine(Year 4),Piperacillin/Tazobactam 4.5 g IV every 6 hours,"This lady is presenting with febrile neutropenia, a serious oncological emergency. The most important treatment is rapid introduction of broad-spectrum antibiotics. Although there are several regimens used (all endorsed by therapeutic guidelines), each hospital will have its own relevant guidelines.

The most appropriate out of the list given here is piperacillin/tazobactam (Tazocin).","1L 0.9% NaCl IV STAT, with a noradrenaline infusion if systolic blood pressure falls below 90mmHg;;IV dexamethasone;;Amoxicillin/Clavulanate 500 mg orally TDS;;Infusion of Granulocyte macrophage colony stimulating factor (GM-CSF)"
7107151f-c70f-4d59-bdd1-5bb41f5d7a92,"Thelma, an 18 year old female presents to your general practice clinic with an irregular menstrual cycle. She also comments that she is keeping her local beautician in business with her requirements for regular waxing (including facial and chest).
 
Given the likely diagnosis what would you expect to find on her blood results?",FALSE,TRUE,Tom Garry***,Women's Health(Year 3),"LH:FSH ratio increased, free testosterone increased, decreased SHBG  ","The likely diagnosis is PCOS. Diagnostic Criteria: (2 of 3). 
1. Cystic appearance of ovaries on ultrasound (ring of pearls). 
2. Oligomenorrhea /Amenorrhea. 
3. Evidence of excess androgens (hirsutism/acne etc.)      
FSH stimulates granulosa cells to convert androgens to oestrogen.
LH stimulates thecal cells to convert DHEA to androgen. 
This mismatch between FSH and LH results in excess androgens. 
SHBG: glycoprotein that binds to oestrogen and testosterone. SHBG decreases the bioavailability of sex hormones.","LH:FSH ratio increased, free testosterone decreased, increased SHBG;;LH:FSH ratio increased, free testosterone increased, increased SHBG;;LH:FSH ratio decreased, free testosterone decreased, decreased SHBG;;LH: FSH ratio decreased, free testosterone increased, increased SHBG"
097cc897-47f4-4472-8782-9f87d2014d48,"A 42-year-old male is admitted to ICU for treatment of respiratory failure secondary to Guillain-Barre Syndrome. His ventilator is set to a tidal volume of 600ml and a respiratory rate of 15. The patient is in a deep induced coma, so is not ventilating spontaneously. After several days in ICU, the patient develops a fever, and is found to have a new bacteraemia on blood cultures.

What change would you expect as a result of the patient s new infection?",FALSE,TRUE,Tom Garry***,Anaesthetics/ICU(Year 4),Increase in PaCO2,"Arterial CO2 is determined by systemic CO2 production and alveolar ventilation. While alveolar ventilation is unchanged here (due to ventilator solely determining ventilation parameters), CO2 production will have increased due to system infection and fever. Because ventilation has remained constant, arterial CO2 will rise accordingly, and dead space volumes (anatomic and physiological) will remain constant. ",Increase in volume of gas delivered to each alveolus with each breath;;Increase in ventilation to dependent regions of the lung;;Decrease in physiologic dead space;;Decrease in the anatomic dead space
2a933358-0c7b-44d3-a504-f593f5812681,"Philip, a 46 year old recreational drinker, presents after a big night on the town. He has significant epigastric pain radiating to the back and an elevated lipase. 

Which of the following parameters will NOT assist you classifying the severity of his disease at admission?",FALSE,TRUE,Tom Garry***,General Surgery(Year 3);;Emergency Medicine(Year 4),Lipase,"Ransin criteria for classification of severity of pancreatitis 
At admission 
1.	WCC > 16 000
2.	Age > 55
3.	BSL > 11
4.	LDH > 350
5.	AST > 250
Within 48 hours
1.	Serum calcium <2.0
2.	Hematocrit fall >10%
3.	BUN increase by 1.8 or more 
4.	Base deficit >4 
5.	Sequestration of fluids >6L 
Lipase levels are not an indicator is severity of pancreatitis ",Blood sugar level (BSL);;Lactate dehydrogenase (LDH);;White cell count (WCC);;Age
d1e8b365-3ef8-40ed-bc12-72f79c6071c2,"A 26-year-old woman has fallen on an outstretched hand during a game of netball. She presents to ED two days later with a persistent sore wrist. On examination, she is tender between the extensor pollicis longus and abductor pollicis longus. Resisted pronation also elicits pain. A fracture is clinically suspected. 

Which of the following statements regarding the most likely diagnosis is incorrect? ",FALSE,TRUE,Tom Garry***,Emergency Medicine(Year 4),The fracture may result in avascular necrosis of the distal half of the bone,"This a scaphoid fracture, where interruption of the retrograde blood supply to the proximal portion of the bone may lead to avascular necrosis. Scaphoid fractures often require special 'scaphoid' views to be seen on plain film X rays, and may not be apparent until 3 weeks after the injury. The fracture is often displaced, and may require internal fixation to prevent avascular necrosis.",The fracture is often undisplaced;;The fracture may require treatment by internal fixation;;The patient may require special xray views to demonstrate the fracture;;The fracture may not be seen on any xray film before three weeks
82b5e4f5-1912-46e0-81d7-ad2cf9c40423,The following radiological features are matched with the correct diagnosis EXCEPT?,FALSE,TRUE,Tom Garry***,Anaesthetics/ICU(Year 4);;General Medicine(Year 3),Silhouette sign and pneumothorax,"The silhouette sign refers to the loss of normal borders between thoracic structures. It is usually caused by an intrathoracic radiopaque mass that touches the border of the heart or aorta. It is often seen in right middle or lower lobe pneumonia.

See <a href=""https://radiopaedia.org/articles/silhouette-sign-x-rays"" target=""_blank"">Radiopaedia</a> for more information",Bat s wing shadowing and cardiogenic pulmonary oedema;;Pleural capping and dissecting thoracic aorta;;Air bronchogram and consolidation;;Wedge-shaped shadow and pulmonary embolism
bdb61e06-7524-4fc8-83f7-2599071831f8,"Mrs. W is a 68 year old female who has been admitted to the Rehabilitation ward following a large cortical stroke. You are the intern on the unit and your consultant asks you to chart the patient up for DVT prophylaxis. Recent blood results for the patient show the following:

FBE: Hb 140, WBC 4.2 x 10^9 (<11 x10^9) 
UEC: Urea 3.4 (2.0-7), Creatinine 72 (<120)

What medication, and what dose should you use as appropriate prophylaxis?",TRUE,TRUE,Tom Garry***,"Aged Care, Rehabilitation and Palliative Care(Year 4)",Enoxaparin 40 mg ,"Hospital inpatients are anti coagulated with low-molecular weight heparin medications such as enoxaparin (AKA Clexane). The standard dose for patients with normal renal function (i.e. normal creatinine on UEC) is 40mg daily. If renal function is impaired (i.e. raised creatinine on UEC), the dose is 20mg daily.",Warfarin with target INR of 2.0 - 3.0 ;;Aspirin 75 mg;;Enoxaparin 20 mg ;;Enoxaparin 30 mg
d254a1b6-5786-469b-9a68-1584cbe652ca,"You are an intern in Hamilton, where Clementine, a 35 year old herbalist presents to the emergency department, having just given birth to her first child with the help of a dola. 

Clementine is alert and talking to you, however has had significant vaginal bleeding (estimated 1000mL). On inspection there is no obvious tear.  Bloods are sent for cross match and a crystalloid infusion commenced. A urine catheter is inserted, and the midwife performs bimanual compression. You administer 5IU of Oxytocin IM, followed by 40IU via infusion. She continues to bleed. 

What is the most appropriate next step?",FALSE,TRUE,Tom Garry***,Women's Health(Year 3),Ergotamine 0.25mg IM,"Primary PPH: loss of >500mL (vaginal delivery), or loss of >1000mL (C/S), within the first 24h following delivery.  

Management of Primary PPH (RANZCOG) 
1.	DRS ABC
2.	Insertion of wide bore cannula, begin fluids, consider o-neg  
3.	FBE/Coags/Cross Match 
4.	 Treat underlying cause (tone/tissue/trauma/thrombin) 

TONE
-Mechanical (Bimanual uterine compression, empty bladder) 
-Pharmacological (Oxytocin, Ergometrine, Misoprostol, Prostaglandin F2alpha) 
TRAUMA
-Thorough assessment of the entire genital tract is required 
-Pressure should be applied to bleeding areas and repair attempted 

TISSUE
-Through examination 
-Empty bladder
-transfer to theatre

THROMBIN 
-if you re in hamilton, alone, you re screwed  

THEATRE 
-balloon tampanade
-Haemostatic brace suturing 
-bilateral ligation of uterine arteries
-bilateral ligation of internal iliac arteries 
-selective arterial embolisaiton
-hysterectomy

<iframe width=""560"" height=""315"" src=""https://www.youtube.com/embed/SEQPKTceWp4"" frameborder=""0"" allowfullscreen></iframe>",Transfer to theatre for uterine artery embolization;;Transfer to theatre for insertion of Bakri Balloon;;Tranexamic acid 1g IV;;Transfer to theatre for examination under anaesthetic 
60193c7c-e1b8-4c9c-9691-9c0545269cfa,"A 39-week-gestation baby girl, who weighs 3.4 kg, is due for her baby check. She is lying supine. The examiner s left hand is stabilizing the pelvis and his right hand is grasping the left leg, flexed at the hip and knee, with his thumb over the lesser trochanter and the tip of his middle finger over the greater trochanter. He wants first to check whether the right hip is dislocatable with Barlow s manoeuvre. 

Which is the single most accurate description of how the examination should be performed?",FALSE,TRUE,Tom Garry***,Children's Health(Year 3),Adduct thigh to the midline while applying gentle downward pressure,"Barlow s test and Ortolani s test are used to check for developmental dysplasia of the hip. Barlow s test should be performed first (Barlow s = Back). Hold the thigh in one hand while stabilizing the pelvis with the other. With the leg in the midline, push back gently. If the hip is dislocatable, the femoral head will pop out of the acetabulum. Then perform Ortolani s test (Ortolani s = Out). Holding the leg in the same way, gently and steadily abduct the leg as far as you can, pushing up gently with your fingers on the greater trochanter. If the hip is dislocated, you will feel the femoral head pop back into the acetabulum, or the hip will simply not abduct fully.",Partially abduct the leg and apply gentle anterior pressure over the greater trochanter;;Fully abduct the leg and apply gentle posterior pressure over the lesser trochanter;;Fully abduct the leg and apply gentle anterior pressure over the greater trochanter;;Adduct the leg to the midline and apply gentle anterior pressure over the greater trochanter
